candidate_id,generator_model,architecture,case,json_path,field,value
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.steps[8].values.P_flow_mmol_h,P_flow_mmol_h,1.511
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.steps[8].values.startup_waste_mL,startup_waste_mL,0.9
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.steps[8].values.liquid_flow_rate_mL_min,liquid_flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.steps[8].values.gas_flow_sccm,gas_flow_sccm,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.steps[8].values.liquid_holdup_volume_mL,liquid_holdup_volume_mL,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.steps[8].values.total_reactor_volume_mL,total_reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.temperature_K,temperature_K,423.15
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.residence_time_s,residence_time_s,168.0045
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.residence_time_min,residence_time_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.residence_time_inlet_min,residence_time_inlet_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.residence_time_in_channel_min,residence_time_in_channel_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.flow_rate_m3_s,flow_rate_m3_s,1.7856666666666666e-09
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.reactor_volume_m3,reactor_volume_m3,3.000000355e-07
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.tubing_ID_mm,tubing_ID_mm,4.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.tubing_ID_m,tubing_ID_m,0.004
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.reynolds_number,reynolds_number,1.44
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.pressure_drop_bar,pressure_drop_bar,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.liquid_flow_rate_mL_min,liquid_flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.gas_flow_sccm,gas_flow_sccm,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.gas_flow_actual_mL_min,gas_flow_actual_mL_min,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.gas_pressure_abs_bar,gas_pressure_abs_bar,1.01325
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.liquid_holdup_volume_mL,liquid_holdup_volume_mL,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.two_phase_pressure_drop_bar,two_phase_pressure_drop_bar,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.target_gas_equiv_inlet,target_gas_equiv_inlet,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.explicit_gas_equiv_inlet,explicit_gas_equiv_inlet,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.o2_equiv_supplied,o2_equiv_supplied,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.gas_equiv_supplied,gas_equiv_supplied,0.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.damkohler_mass,damkohler_mass,267.9367
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.thermal_damkohler,thermal_damkohler,0.111515
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.surface_to_volume,surface_to_volume,1000.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.UA_W_K,UA_W_K,0.090101
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.bpr_pressure_bar,bpr_pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.vapor_pressure_bar,vapor_pressure_bar,11.3073
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.productivity_mmol_h,productivity_mmol_h,1.511
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.n_molar_flow_mmol_min,n_molar_flow_mmol_min,0.0268
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.P_flow_mmol_h,P_flow_mmol_h,1.511
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.startup_waste_mL,startup_waste_mL,0.9
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_calculations.topology_total_reactor_volume_mL,topology_total_reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.old.reactor_volume_mL,reactor_volume_mL,7.9523
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.old.tubing_ID_mm,tubing_ID_mm,0.75
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.old.flow_rate_mL_min,flow_rate_mL_min,2.8401
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.old.BPR_bar,BPR_bar,12.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.old.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.old.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.new.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.new.tubing_ID_mm,tubing_ID_mm,4.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.new.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.new.BPR_bar,BPR_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.new.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.new.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.first_pass.selected_reactor.volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.old.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.old.tubing_ID_mm,tubing_ID_mm,4.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.old.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.old.BPR_bar,BPR_bar,11.8
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.old.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.old.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.new.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.new.tubing_ID_mm,tubing_ID_mm,4.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.new.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.new.BPR_bar,BPR_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.new.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.new.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_enforcement.final_pass.selected_reactor.volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.decisions[0].selected_BPR_bar,selected_BPR_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.decisions[1].total_reactive_liquid_flow_mL_min,total_reactive_liquid_flow_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.decisions[2].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.decisions[3].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.decisions[3].liquid_flow_mL_min,liquid_flow_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.feed_assignments[0].flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.feed_assignments[0].concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_validation.design_realization.feed_assignments[0].molar_equiv,molar_equiv,1.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.decisions[0].selected_BPR_bar,selected_BPR_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.decisions[1].total_reactive_liquid_flow_mL_min,total_reactive_liquid_flow_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.decisions[2].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.decisions[3].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.decisions[3].liquid_flow_mL_min,liquid_flow_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.feed_assignments[0].flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.feed_assignments[0].concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.design_realization.feed_assignments[0].molar_equiv,molar_equiv,1.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.unit_operations[0].parameters.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.unit_operations[2].parameters.volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.unit_operations[2].parameters.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.unit_operations[2].parameters.residence_time_min,residence_time_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.unit_operations[3].parameters.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.unit_operations[4].parameters.pressure_bar,pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.total_flow_rate_mL_min,total_flow_rate_mL_min,0.1071
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.residence_time_min,residence_time_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_requirements_topology.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.assignments[0].settings.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.assignments[1].settings.volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.assignments[1].settings.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.assignments[2].settings.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.assignments[3].settings.pressure_bar,pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.instrument_manifest[0].settings[0].flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.instrument_manifest[1].settings[0].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.instrument_manifest[1].settings[0].temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.instrument_manifest[2].settings[0].temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.inventory_allocation.instrument_manifest[3].settings[0].pressure_bar,pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.instrument_manifest[0].settings[0].flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.instrument_manifest[1].settings[0].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.instrument_manifest[1].settings[0].temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.instrument_manifest[2].settings[0].temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.instrument_manifest[3].settings[0].pressure_bar,pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.chemistry.additives[0].equiv,equiv,1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.batch_baseline.temperature_C,temperature_C,80
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.flow_optimized.temperature_C,temperature_C,120
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.flow_optimized.residence_time_min,residence_time_min,30
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.flow_optimized.flow_rate_total_mL_min,flow_rate_total_mL_min,0.67
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.flow_optimized.concentration_M,concentration_M,0.45
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.flow_optimized.back_pressure_bar,back_pressure_bar,8
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.flow_optimized.throughput_mmol_h,throughput_mmol_h,8.4
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.reactor.volume_mL,volume_mL,20
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.reactor.tubing_diameter_mm,tubing_diameter_mm,1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[0].full_record.field_confidence.flow_optimized,flow_optimized,2
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.batch_baseline.temperature_C,temperature_C,120
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.batch_baseline.reaction_time_min,reaction_time_min,60
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.batch_baseline.concentration_M,concentration_M,1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.flow_optimized.temperature_C,temperature_C,120
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.flow_optimized.flow_rate_total_mL_min,flow_rate_total_mL_min,0.91
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.flow_optimized.flow_rate_stream_A_mL_min,flow_rate_stream_A_mL_min,0.72
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.flow_optimized.flow_rate_stream_B_mL_min,flow_rate_stream_B_mL_min,0.19
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.flow_optimized.concentration_M,concentration_M,1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.flow_optimized.throughput_mmol_h,throughput_mmol_h,30
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.reactor.volume_mL,volume_mL,7.85
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.field_confidence.flow_rate_total_mL_min,flow_rate_total_mL_min,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.field_confidence.back_pressure_bar,back_pressure_bar,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.field_confidence.temperature_C,temperature_C,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.field_confidence.reaction_time_min,reaction_time_min,2
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[1].full_record.field_confidence.concentration_M,concentration_M,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.chemistry.additives[0].equiv,equiv,1.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.chemistry.additives[1].equiv,equiv,1.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.chemistry.additives[2].equiv,equiv,0.7
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.chemistry.base.equiv,equiv,0.7
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.chemistry.oxidant.equiv,equiv,1.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.batch_baseline.temperature_C,temperature_C,20
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.batch_baseline.reaction_time_min,reaction_time_min,5
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.flow_optimized.temperature_C,temperature_C,60
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.flow_optimized.residence_time_min,residence_time_min,20
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.flow_optimized.flow_rate_total_mL_min,flow_rate_total_mL_min,0.165
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.field_confidence.residence_time_min,residence_time_min,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.field_confidence.temperature_C,temperature_C,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$._analogies[2].full_record.field_confidence.back_pressure_bar,back_pressure_bar,1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][3].tool_calls[0].result.batch_time_min,batch_time_min,3.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[0].input.flow_rate_mL_min,flow_rate_mL_min,2.84006
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[0].input.tubing_ID_mm,tubing_ID_mm,0.75
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[0].input.temperature_C,temperature_C,150
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[1].input.tubing_ID_mm,tubing_ID_mm,0.75
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[1].input.residence_time_min,residence_time_min,2.8
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[1].result.residence_time_s,residence_time_s,168.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[2].input.flow_rate_mL_min,flow_rate_mL_min,2.84006
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[2].input.tubing_ID_mm,tubing_ID_mm,0.75
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[2].result.delta_P_Pa,delta_P_Pa,34011.478
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[2].result.delta_P_bar,delta_P_bar,0.34011
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[3].input.flow_rate_mL_min,flow_rate_mL_min,3.408072
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[3].input.tubing_ID_mm,tubing_ID_mm,0.75
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[3].result.delta_P_Pa,delta_P_Pa,40813.774
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[3].result.delta_P_bar,delta_P_bar,0.40814
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[4].input.temperature_C,temperature_C,150
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][4].tool_calls[4].input.delta_P_system_bar,delta_P_system_bar,0.34012
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][5].tool_calls[0].input.temperature_C,temperature_C,150
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][5].tool_calls[0].input.delta_P_system_bar,delta_P_system_bar,0.34012
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][5].tool_calls[1].input.temperature_C,temperature_C,150
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][5].tool_calls[1].result.temperature_limit_C,temperature_limit_C,450.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[0][5].tool_calls[1].result.temperature_margin_C,temperature_margin_C,300.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.deliberation_log.rounds[1][0].tool_calls[0].input.BPR_center_bar,BPR_center_bar,20
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.residence_time_min,residence_time_min,3.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.flow_rate_mL_min,flow_rate_mL_min,0.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.BPR_bar,BPR_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.tubing_ID_mm,tubing_ID_mm,4.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.streams[0].concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.streams[0].flow_rate_mL_min,flow_rate_mL_min,0.1
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.streams[0].molar_equiv,molar_equiv,1.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.stage_parameters[0].reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.stage_parameters[0].temperature_C,temperature_C,150
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.pre_council_proposal.stage_parameters[0].residence_time_min,residence_time_min,3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.unit_operations[0].parameters.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.unit_operations[1].parameters.volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.unit_operations[1].parameters.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.unit_operations[1].parameters.residence_time_min,residence_time_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.unit_operations[2].parameters.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.unit_operations[3].parameters.pressure_bar,pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.total_flow_rate_mL_min,total_flow_rate_mL_min,0.1071
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.residence_time_min,residence_time_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.instrument_manifest[0].settings[0].flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.instrument_manifest[1].settings[0].volume_mL,volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.instrument_manifest[1].settings[0].temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.instrument_manifest[2].settings[0].temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.process_topology.instrument_manifest[3].settings[0].pressure_bar,pressure_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.flow_rate_mL_min,flow_rate_mL_min,0.10714
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.temperature_C,temperature_C,150.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.BPR_bar,BPR_bar,20.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.tubing_ID_mm,tubing_ID_mm,4.0
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.reactor_volume_mL,reactor_volume_mL,0.3
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.residence_time_min,residence_time_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.residence_time_inlet_min,residence_time_inlet_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.parameters.residence_time_in_channel_min,residence_time_in_channel_min,2.800075
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.streams[0].concentration_M,concentration_M,0.25
H-1B0875F,GPT-5.4,FlowPilot,CuAAC,$.final_design.streams[0].flow_rate_mL_min,flow_rate_mL_min,0.10714
