candidate_id,generator_model,architecture,case,domain,criterion_id,cross_family_judges,cross_family_consensus,consensus_severity,qwen_status,openai_status,claude_status,all_judges_error_votes,all_judges_pass_votes,all_judges_not_assessable_votes
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-03,qwen+claude,CONFIRMED_ERROR,MINOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,evidence_uncertainty,HE-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,system_consistency,HA-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,system_consistency,HA-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,system_consistency,HA-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,system_consistency,HA-04,qwen+claude,DISAGREEMENT,MINOR,PASS,PASS,ERROR,1,2,0
H-9449CD3,GPT-5.4,FlowPilot,Hydrogenolysis,system_consistency,HA-05,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,chemistry_protocol,HC-01,qwen+claude,DISAGREEMENT,CRITICAL,ERROR,ERROR,PASS,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,chemistry_protocol,HC-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,chemistry_protocol,HC-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,chemistry_protocol,HC-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,numerical_engineering,HN-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,numerical_engineering,HN-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,numerical_engineering,HN-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,PASS,PASS,0,3,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,numerical_engineering,HN-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,PASS,ERROR,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,numerical_engineering,HN-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,numerical_engineering,HN-06,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,process_inventory,HP-01,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,process_inventory,HP-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,process_inventory,HP-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,process_inventory,HP-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,process_inventory,HP-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,safety_operations,HS-01,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,safety_operations,HS-02,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,safety_operations,HS-03,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,safety_operations,HS-04,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,safety_operations,HS-05,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-02,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-03,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,evidence_uncertainty,HE-04,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,system_consistency,HA-01,qwen+claude,CONFIRMED_ERROR,MAJOR,ERROR,ERROR,ERROR,3,0,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,system_consistency,HA-02,qwen+claude,DISAGREEMENT,MINOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,system_consistency,HA-03,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,system_consistency,HA-04,qwen+claude,CONFIRMED_PASS,NONE,PASS,ERROR,PASS,1,2,0
H-470478E,GPT-5.4,FlowPilot,Two-stage amidation,system_consistency,HA-05,qwen+claude,DISAGREEMENT,MAJOR,PASS,ERROR,ERROR,2,1,0
